incident_id,vehicle_id,part_id,incident_date,defect_type,defect_source,severity,customer_complaint,status
4444,363,12,2025-09-21,Incorrect Installation,Assembly Error,Critical,True,Closed
4445,1422,24,2025-09-21,Breakage,Assembly Error,Low,False,Closed
4446,346,12,2025-09-21,Breakage,Manufacturing Error,High,True,Closed
4447,1115,6,2025-09-21,Incorrect Installation,Assembly Error,Low,False,Closed
4448,1438,7,2025-09-21,Noise,Manufacturing Error,Low,False,Closed
4449,550,7,2025-09-21,Performance Issue,Supplier Defect,Medium,False,Closed
4450,1153,27,2025-09-22,Noise,Material Failure,High,False,Closed
4451,489,12,2025-09-22,Leakage,Manufacturing Error,Medium,True,Closed
4452,1481,20,2025-09-22,Electrical Failure,Design Issue,High,True,Closed
4453,981,9,2025-09-22,Noise,Customer Misuse,Low,False,Closed
4454,1317,27,2025-09-22,Noise,Supplier Defect,Low,False,Closed
4455,424,24,2025-09-22,Performance Issue,Material Failure,Medium,False,Closed
4456,471,21,2025-09-22,Electrical Failure,Supplier Defect,High,True,Closed
4457,476,21,2025-09-22,Electrical Failure,Material Failure,Low,False,Closed
4458,368,14,2025-09-22,Incorrect Installation,Assembly Error,Critical,True,Closed
4459,1361,11,2025-09-22,Overheating,Unknown,High,True,Closed
4460,418,8,2025-09-22,Leakage,Supplier Defect,Medium,True,Closed
4461,717,22,2025-09-23,Noise,Material Failure,Low,True,Closed
4462,226,16,2025-09-23,Electrical Failure,Design Issue,Medium,False,Closed
4463,1533,11,2025-09-24,Noise,Customer Misuse,High,True,Closed
4464,1587,22,2025-09-24,Incorrect Installation,Assembly Error,Low,True,Open
4465,1425,7,2025-09-24,Noise,Customer Misuse,Low,True,Closed
4466,1294,24,2025-09-24,Performance Issue,Manufacturing Error,Low,False,Closed
4467,1015,14,2025-09-24,Overheating,Supplier Defect,High,True,Closed
4468,1082,6,2025-09-25,Incorrect Installation,Assembly Error,Low,False,Under Investigation
4469,1104,6,2025-09-25,Noise,Customer Misuse,Low,False,Closed
4470,1362,9,2025-09-25,Performance Issue,Design Issue,High,False,Closed
4471,940,11,2025-09-25,Leakage,Manufacturing Error,Critical,True,Closed
4472,61,17,2025-09-25,Electrical Failure,Material Failure,Medium,False,Closed
4473,726,8,2025-09-25,Performance Issue,Supplier Defect,Low,False,Closed
4474,755,23,2025-09-26,Performance Issue,Supplier Defect,Low,False,Closed
4475,1776,21,2025-09-26,Performance Issue,Supplier Defect,Medium,True,Closed
4476,636,7,2025-09-26,Performance Issue,Supplier Defect,Medium,True,Closed
4477,355,11,2025-09-26,Breakage,Supplier Defect,High,True,Closed
4478,1277,18,2025-09-27,Electrical Failure,Supplier Defect,Medium,True,Closed
4479,530,12,2025-09-27,Leakage,Customer Misuse,Medium,True,Closed
4480,80,2,2025-09-27,Leakage,Supplier Defect,Medium,False,Closed
4481,130,16,2025-09-27,Performance Issue,Manufacturing Error,High,False,Closed
4482,184,22,2025-09-27,Breakage,Manufacturing Error,Critical,True,Closed
4483,610,11,2025-09-27,Breakage,Manufacturing Error,High,False,Closed
4484,522,21,2025-09-27,Electrical Failure,Supplier Defect,High,True,Closed
4485,765,11,2025-09-27,Leakage,Material Failure,Low,False,Closed
4486,1123,28,2025-09-27,Performance Issue,Supplier Defect,High,False,Closed
4487,214,29,2025-09-28,Noise,Design Issue,Medium,True,Closed
4488,1417,19,2025-09-28,Electrical Failure,Manufacturing Error,Medium,False,Closed
4489,1726,27,2025-09-28,Noise,Manufacturing Error,High,True,Closed
4490,917,16,2025-09-29,Software Error,Design Issue,Medium,False,Closed
4491,645,7,2025-09-29,Noise,Material Failure,Medium,True,Closed
4492,1053,5,2025-09-29,Performance Issue,Manufacturing Error,Low,False,Closed
4493,1889,8,2025-09-29,Noise,Material Failure,High,True,Closed
4494,1158,7,2025-09-29,Noise,Material Failure,Low,False,Closed
4495,1664,27,2025-09-29,Performance Issue,Customer Misuse,Low,False,Closed
4496,1846,2,2025-09-30,Performance Issue,Manufacturing Error,Low,True,Closed
4497,408,12,2025-09-30,Leakage,Manufacturing Error,High,True,Under Investigation
4498,719,22,2025-09-30,Noise,Manufacturing Error,Low,False,Closed
4499,1157,7,2025-09-30,Noise,Material Failure,Medium,False,Closed
4500,7,7,2025-09-30,Performance Issue,Unknown,Medium,True,Closed
4501,1087,28,2025-10-01,Performance Issue,Customer Misuse,Low,False,Closed
4502,672,27,2025-10-01,Incorrect Installation,Assembly Error,Medium,True,Closed
4503,1848,13,2025-10-01,Breakage,Material Failure,Low,True,Closed
4504,1320,15,2025-10-01,Electrical Failure,Unknown,Medium,True,Under Investigation
4505,834,27,2025-10-01,Incorrect Installation,Assembly Error,High,True,Closed
4506,1653,2,2025-10-01,Overheating,Supplier Defect,High,True,Closed
4507,1005,11,2025-10-02,Incorrect Installation,Assembly Error,Low,True,Open
4508,482,27,2025-10-02,Leakage,Material Failure,Low,False,Open
4509,1298,8,2025-10-02,Breakage,Material Failure,High,True,Closed
4510,1220,30,2025-10-02,Breakage,Supplier Defect,High,True,Under Investigation
4511,197,8,2025-10-02,Breakage,Material Failure,Low,False,Closed
4512,1693,23,2025-10-03,Performance Issue,Manufacturing Error,Medium,False,Closed
4513,728,14,2025-10-03,Leakage,Assembly Error,Medium,True,Closed
4514,165,16,2025-10-03,Electrical Failure,Assembly Error,High,True,Closed
4515,160,5,2025-10-03,Performance Issue,Manufacturing Error,Medium,True,Closed
4516,44,16,2025-10-04,Software Error,Supplier Defect,Medium,False,Closed
4517,354,10,2025-10-04,Noise,Supplier Defect,Low,False,Closed
4518,1484,27,2025-10-04,Performance Issue,Manufacturing Error,Low,False,Closed
4519,617,8,2025-10-04,Performance Issue,Supplier Defect,Medium,False,Closed
4520,461,11,2025-10-04,Overheating,Customer Misuse,Critical,False,Closed
4521,1158,9,2025-10-05,Performance Issue,Manufacturing Error,Medium,False,Closed
4522,1682,8,2025-10-05,Performance Issue,Material Failure,Low,False,Closed
4523,312,24,2025-10-05,Breakage,Manufacturing Error,Medium,False,Closed
4524,602,18,2025-10-05,Electrical Failure,Material Failure,High,False,Closed
4525,255,14,2025-10-05,Overheating,Manufacturing Error,Medium,True,Closed
4526,898,17,2025-10-05,Electrical Failure,Design Issue,High,True,Under Investigation
4527,708,24,2025-10-06,Breakage,Manufacturing Error,Medium,False,Under Investigation
4528,779,7,2025-10-06,Performance Issue,Manufacturing Error,Medium,False,Closed
4529,1356,24,2025-10-06,Noise,Material Failure,Medium,False,Closed
4530,210,20,2025-10-06,Electrical Failure,Design Issue,Low,False,Open
4531,522,5,2025-10-07,Leakage,Supplier Defect,Low,True,Closed
4532,109,8,2025-10-07,Noise,Manufacturing Error,Medium,False,Closed
4533,927,18,2025-10-07,Electrical Failure,Supplier Defect,Medium,False,Closed
4534,511,28,2025-10-07,Performance Issue,Customer Misuse,Low,False,Closed
4535,1738,8,2025-10-07,Noise,Supplier Defect,Medium,True,Open
4536,519,27,2025-10-07,Noise,Manufacturing Error,Medium,True,Under Investigation
4537,827,12,2025-10-07,Leakage,Material Failure,Medium,True,Open
4538,98,18,2025-10-08,Electrical Failure,Supplier Defect,High,False,Closed
4539,594,23,2025-10-08,Noise,Manufacturing Error,Low,False,Open
4540,787,12,2025-10-08,Leakage,Design Issue,Medium,False,Closed
4541,611,3,2025-10-09,Noise,Design Issue,Low,True,Closed
4542,1985,20,2025-10-10,Incorrect Installation,Assembly Error,Medium,True,Closed
4543,759,6,2025-10-10,Performance Issue,Manufacturing Error,Low,False,Under Investigation
4544,1230,6,2025-10-10,Leakage,Design Issue,Medium,True,Closed
4545,1602,8,2025-10-10,Performance Issue,Customer Misuse,Low,False,Closed
4546,1395,10,2025-10-11,Noise,Manufacturing Error,Low,False,Closed
4547,488,21,2025-10-11,Performance Issue,Manufacturing Error,Medium,False,Closed
4548,311,22,2025-10-11,Performance Issue,Manufacturing Error,Medium,False,Closed
4549,1836,24,2025-10-11,Breakage,Design Issue,High,False,Closed
4550,129,9,2025-10-11,Noise,Manufacturing Error,High,False,Closed
4551,28,2,2025-10-12,Incorrect Installation,Assembly Error,High,True,Closed
4552,285,8,2025-10-12,Breakage,Manufacturing Error,Medium,True,Closed
4553,1539,16,2025-10-12,Software Error,Unknown,Medium,False,Closed
4554,987,13,2025-10-12,Overheating,Supplier Defect,High,True,Closed
4555,12,13,2025-10-12,Breakage,Manufacturing Error,Medium,True,Under Investigation
4556,59,10,2025-10-12,Incorrect Installation,Assembly Error,Medium,True,Under Investigation
4557,100,25,2025-10-13,Leakage,Unknown,Low,False,Closed
4558,623,11,2025-10-13,Leakage,Customer Misuse,High,True,Closed
4559,1165,14,2025-10-13,Leakage,Design Issue,Medium,False,Closed
4560,1027,22,2025-10-13,Leakage,Manufacturing Error,Low,True,Closed
4561,1166,1,2025-10-13,Performance Issue,Customer Misuse,Medium,False,Closed
4562,840,16,2025-10-13,Software Error,Manufacturing Error,High,False,Closed
4563,1915,14,2025-10-14,Leakage,Supplier Defect,Medium,True,Closed
4564,700,13,2025-10-14,Leakage,Material Failure,Medium,True,Closed
4565,882,15,2025-10-15,Performance Issue,Material Failure,Medium,False,Closed
4566,1411,4,2025-10-15,Noise,Supplier Defect,Medium,True,Closed
4567,178,7,2025-10-15,Performance Issue,Supplier Defect,Low,False,Closed
4568,1602,22,2025-10-16,Breakage,Assembly Error,Medium,True,Closed
4569,687,15,2025-10-16,Electrical Failure,Material Failure,High,True,Closed
4570,1496,2,2025-10-16,Leakage,Supplier Defect,Medium,False,Closed
4571,1840,22,2025-10-16,Breakage,Assembly Error,High,False,Closed
4572,400,9,2025-10-16,Performance Issue,Manufacturing Error,Medium,False,Closed
4573,736,11,2025-10-17,Leakage,Manufacturing Error,Medium,False,Closed
4574,1536,10,2025-10-17,Performance Issue,Manufacturing Error,Medium,False,Closed
4575,201,21,2025-10-17,Overheating,Customer Misuse,High,True,Closed
4576,1235,25,2025-10-18,Noise,Material Failure,Medium,False,Open
4577,278,12,2025-10-18,Overheating,Material Failure,High,True,Closed
4578,279,14,2025-10-18,Leakage,Supplier Defect,High,True,Closed
4579,220,1,2025-10-19,Performance Issue,Customer Misuse,High,False,Closed
4580,214,11,2025-10-19,Breakage,Supplier Defect,Medium,True,Closed
4581,90,6,2025-10-19,Leakage,Manufacturing Error,Low,False,Closed
4582,1879,7,2025-10-19,Noise,Unknown,High,False,Closed
4583,713,24,2025-10-19,Leakage,Design Issue,Critical,True,Closed
4584,424,12,2025-10-19,Leakage,Supplier Defect,Medium,True,Closed
4585,1904,24,2025-10-19,Incorrect Installation,Assembly Error,Low,False,Closed
4586,313,18,2025-10-19,Software Error,Supplier Defect,Low,False,Closed
4587,1428,13,2025-10-19,Leakage,Assembly Error,High,True,Under Investigation
4588,1377,11,2025-10-20,Leakage,Customer Misuse,Low,False,Closed
4589,1791,6,2025-10-20,Breakage,Material Failure,High,True,Closed
4590,217,30,2025-10-20,Breakage,Supplier Defect,Medium,True,Closed
4591,1864,11,2025-10-21,Overheating,Supplier Defect,High,True,Open
4592,981,25,2025-10-21,Breakage,Customer Misuse,High,False,Closed
4593,1598,23,2025-10-21,Incorrect Installation,Assembly Error,Medium,True,Closed
4594,919,11,2025-10-21,Breakage,Material Failure,Medium,False,Closed
4595,1909,2,2025-10-22,Performance Issue,Assembly Error,High,True,Closed
4596,246,4,2025-10-22,Performance Issue,Design Issue,Low,False,Open
4597,415,18,2025-10-22,Performance Issue,Supplier Defect,Medium,False,Closed
4598,1366,29,2025-10-22,Performance Issue,Customer Misuse,Low,False,Closed
4599,870,2,2025-10-22,Noise,Material Failure,Low,False,Closed
4600,1446,18,2025-10-22,Software Error,Customer Misuse,High,True,Closed
4601,60,11,2025-10-22,Overheating,Customer Misuse,High,True,Closed
4602,880,8,2025-10-23,Leakage,Unknown,Medium,False,Closed
4603,1147,14,2025-10-23,Leakage,Customer Misuse,Medium,False,Closed
4604,296,18,2025-10-24,Performance Issue,Manufacturing Error,Low,False,Closed
4605,637,13,2025-10-24,Overheating,Supplier Defect,Medium,False,Closed
4606,1422,13,2025-10-24,Leakage,Supplier Defect,High,True,Closed
4607,1494,11,2025-10-25,Leakage,Supplier Defect,Medium,True,Closed
4608,1158,10,2025-10-25,Incorrect Installation,Assembly Error,Low,True,Open
4609,613,9,2025-10-25,Leakage,Supplier Defect,Low,False,Under Investigation
4610,1186,7,2025-10-25,Noise,Unknown,Low,False,Closed
4611,1572,8,2025-10-25,Noise,Customer Misuse,Medium,False,Closed
4612,735,22,2025-10-25,Breakage,Supplier Defect,High,False,Closed
4613,350,22,2025-10-25,Incorrect Installation,Assembly Error,Medium,True,Closed
4614,1495,9,2025-10-26,Noise,Assembly Error,Medium,False,Under Investigation
4615,975,24,2025-10-26,Leakage,Design Issue,Medium,False,Closed
4616,310,10,2025-10-26,Breakage,Supplier Defect,Low,True,Closed
4617,1097,27,2025-10-26,Electrical Failure,Design Issue,Medium,True,Closed
4618,1620,16,2025-10-27,Electrical Failure,Manufacturing Error,High,True,Open
4619,1842,17,2025-10-27,Electrical Failure,Design Issue,High,True,Closed
4620,338,10,2025-10-27,Performance Issue,Manufacturing Error,High,True,Under Investigation
4621,310,24,2025-10-27,Breakage,Manufacturing Error,Critical,False,Under Investigation
4622,1982,11,2025-10-27,Overheating,Manufacturing Error,High,False,Closed
4623,970,9,2025-10-28,Leakage,Manufacturing Error,High,True,Closed
4624,186,5,2025-10-28,Leakage,Manufacturing Error,Medium,False,Closed
4625,45,18,2025-10-28,Performance Issue,Design Issue,Medium,False,Closed
4626,4,1,2025-10-29,Breakage,Customer Misuse,Medium,False,Closed
4627,1603,22,2025-10-29,Breakage,Assembly Error,High,True,Open
4628,39,26,2025-10-29,Incorrect Installation,Assembly Error,Low,True,Closed
4629,259,27,2025-10-29,Incorrect Installation,Assembly Error,Medium,False,Closed
4630,388,24,2025-10-29,Incorrect Installation,Assembly Error,Medium,True,Closed
4631,1035,11,2025-10-30,Leakage,Supplier Defect,Low,True,Closed
4632,1006,9,2025-10-30,Performance Issue,Design Issue,Low,False,Closed
4633,1672,30,2025-10-31,Incorrect Installation,Assembly Error,High,True,Closed
4634,678,5,2025-10-31,Performance Issue,Material Failure,High,True,Closed
4635,914,30,2025-11-01,Breakage,Assembly Error,Medium,True,Closed
4636,1697,22,2025-11-01,Noise,Material Failure,Low,True,Closed
4637,1937,2,2025-11-02,Noise,Supplier Defect,Low,False,Closed
4638,1155,7,2025-11-02,Breakage,Unknown,Low,False,Closed
4639,1148,30,2025-11-02,Noise,Manufacturing Error,Low,True,Under Investigation
4640,1527,29,2025-11-02,Leakage,Unknown,High,True,Closed
4641,863,7,2025-11-02,Performance Issue,Assembly Error,Medium,False,Closed
4642,1958,1,2025-11-02,Overheating,Manufacturing Error,Medium,False,Open
4643,34,16,2025-11-02,Electrical Failure,Supplier Defect,Medium,False,Closed
4644,477,11,2025-11-02,Leakage,Customer Misuse,Medium,True,Closed
4645,952,2,2025-11-02,Leakage,Assembly Error,Low,False,Closed
4646,1165,7,2025-11-02,Noise,Manufacturing Error,High,False,Closed
4647,1532,20,2025-11-03,Electrical Failure,Supplier Defect,Medium,True,Closed
4648,722,23,2025-11-03,Performance Issue,Material Failure,Medium,True,Under Investigation
4649,164,10,2025-11-03,Performance Issue,Supplier Defect,Medium,False,Closed
4650,1972,23,2025-11-03,Noise,Material Failure,Medium,False,Closed
4651,120,7,2025-11-03,Noise,Assembly Error,Low,True,Closed
4652,1309,8,2025-11-03,Breakage,Assembly Error,Critical,True,Closed
4653,24,15,2025-11-04,Performance Issue,Supplier Defect,Medium,True,Closed
4654,1407,28,2025-11-04,Leakage,Unknown,Medium,True,Under Investigation
4655,1082,7,2025-11-04,Performance Issue,Material Failure,Medium,True,Closed
4656,1230,1,2025-11-04,Overheating,Customer Misuse,Critical,True,Closed
4657,653,5,2025-11-04,Incorrect Installation,Assembly Error,Medium,True,Closed
4658,404,20,2025-11-04,Electrical Failure,Material Failure,Medium,True,Closed
4659,1708,24,2025-11-04,Noise,Supplier Defect,Medium,False,Closed
4660,1812,15,2025-11-04,Software Error,Supplier Defect,Medium,False,Closed
4661,61,11,2025-11-05,Noise,Design Issue,Medium,False,Closed
4662,1068,27,2025-11-05,Noise,Manufacturing Error,Medium,True,Closed
4663,918,23,2025-11-05,Breakage,Supplier Defect,Medium,False,Closed
4664,1724,15,2025-11-05,Electrical Failure,Manufacturing Error,Low,False,Closed
4665,1708,30,2025-11-05,Noise,Material Failure,Low,False,Closed
4666,743,24,2025-11-05,Noise,Supplier Defect,Low,False,Closed
4667,1610,6,2025-11-05,Incorrect Installation,Assembly Error,Low,False,Closed
4668,1928,29,2025-11-05,Noise,Supplier Defect,Medium,False,Closed
4669,1915,3,2025-11-06,Overheating,Unknown,Medium,False,Closed
4670,1305,7,2025-11-06,Incorrect Installation,Assembly Error,Low,False,Open
4671,1816,7,2025-11-06,Leakage,Unknown,Critical,True,Closed
4672,999,25,2025-11-06,Performance Issue,Supplier Defect,Low,False,Open
4673,34,6,2025-11-07,Breakage,Material Failure,Medium,True,Closed
4674,1433,15,2025-11-07,Performance Issue,Design Issue,Medium,True,Closed
4675,1534,24,2025-11-07,Breakage,Customer Misuse,High,False,Closed
4676,6,20,2025-11-07,Electrical Failure,Material Failure,High,True,Closed
4677,1385,11,2025-11-07,Leakage,Supplier Defect,High,True,Closed
4678,497,14,2025-11-07,Overheating,Customer Misuse,High,True,Open
4679,1710,24,2025-11-07,Leakage,Assembly Error,High,True,Closed
4680,759,1,2025-11-07,Performance Issue,Supplier Defect,Medium,False,Closed
4681,1384,9,2025-11-07,Performance Issue,Material Failure,Medium,True,Closed
4682,1035,30,2025-11-08,Breakage,Manufacturing Error,High,False,Closed
4683,1603,16,2025-11-08,Software Error,Assembly Error,High,True,Closed
4684,660,21,2025-11-08,Electrical Failure,Supplier Defect,High,True,Closed
4685,1279,15,2025-11-08,Incorrect Installation,Assembly Error,Medium,True,Closed
4686,1327,16,2025-11-08,Electrical Failure,Assembly Error,Medium,False,Closed
4687,1852,28,2025-11-08,Noise,Manufacturing Error,Low,False,Closed
4688,958,7,2025-11-08,Incorrect Installation,Assembly Error,Low,False,Closed
4689,916,15,2025-11-08,Electrical Failure,Supplier Defect,Low,False,Closed
4690,324,1,2025-11-09,Noise,Supplier Defect,Low,False,Closed
4691,424,7,2025-11-09,Noise,Supplier Defect,Medium,False,Closed
4692,481,19,2025-11-09,Electrical Failure,Supplier Defect,Medium,False,Closed
4693,457,9,2025-11-09,Noise,Assembly Error,Medium,True,Closed
4694,1071,11,2025-11-09,Noise,Manufacturing Error,Low,False,Closed
4695,99,17,2025-11-10,Software Error,Material Failure,Low,False,Closed
4696,245,18,2025-11-10,Performance Issue,Material Failure,Low,True,Closed
4697,1037,24,2025-11-10,Breakage,Customer Misuse,High,False,Closed
4698,778,30,2025-11-10,Noise,Manufacturing Error,Medium,False,Closed
4699,305,8,2025-11-10,Incorrect Installation,Assembly Error,Medium,True,Closed
4700,1024,24,2025-11-11,Performance Issue,Supplier Defect,Medium,False,Closed
4701,874,5,2025-11-11,Performance Issue,Supplier Defect,Medium,False,Under Investigation
4702,98,6,2025-11-11,Leakage,Material Failure,Medium,True,Open
