replacement_id,incident_id,part_id,service_date,replacement_cost,labor_cost,transportation_cost,warranty_status,resolution_date,service_center,part_arrival_date
2430,4014,8,2025-06-19,1901.57,1151.26,1420.09,In Warranty,2025-06-23,Service Center 2,2025-06-22
2431,4025,6,2025-06-20,2321.9,1482.3,1043.82,In Warranty,2025-06-28,Service Center 4,2025-06-26
2432,4019,11,2025-06-20,2225.13,2079.09,49.72,Out of Warranty,2025-06-23,Service Center 4,2025-06-20
2433,4027,22,2025-06-21,2503.03,2447.69,425.88,Out of Warranty,2025-07-01,Service Center 8,2025-06-21
2434,4021,11,2025-06-21,2245.1,1859.89,178.6,Out of Warranty,2025-06-29,Service Center 2,2025-06-25
2435,4026,3,2025-06-21,20283.64,3845.74,551.85,In Warranty,2025-06-25,Service Center 3,2025-06-21
2436,4034,1,2025-06-21,1305.29,3708.65,801.45,In Warranty,2025-06-29,Service Center 1,2025-06-21
2437,4034,2,2025-06-21,714.5,1261.11,634.91,In Warranty,2025-06-29,Service Center 1,2025-06-21
2438,4031,6,2025-06-22,2499.3,1294.83,350.85,In Warranty,2025-06-25,Service Center 1,2025-06-22
2439,4033,7,2025-06-22,883.21,1076.33,155.44,Out of Warranty,2025-06-25,Service Center 1,2025-06-23
2440,4029,17,2025-06-22,6986.49,1132.61,297.59,In Warranty,2025-07-06,Service Center 3,2025-06-29
2441,4022,24,2025-06-23,1075.49,1754.22,177.81,Out of Warranty,2025-07-03,Service Center 5,2025-06-26
2442,4044,17,2025-06-24,6570.9,1074.22,70.87,In Warranty,2025-06-29,Service Center 2,2025-06-24
2443,4039,21,2025-06-24,4182.21,1714.98,1265.79,In Warranty,2025-07-02,Service Center 2,2025-07-01
2444,4023,15,2025-06-24,15644.61,1755.51,224.36,In Warranty,2025-06-29,Service Center 1,2025-06-28
2445,4042,27,2025-06-24,8605.47,3388.36,2257.29,Out of Warranty,2025-07-21,Service Center 3,2025-07-17
2446,4013,15,2025-06-24,14059.68,1562.49,259.77,Out of Warranty,2025-06-30,Service Center 2,2025-06-28
2447,4044,15,2025-06-24,14031.96,451.08,72.97,In Warranty,2025-06-29,Service Center 2,2025-06-24
2448,4023,16,2025-06-24,1860.81,776.46,325.49,In Warranty,2025-06-29,Service Center 1,2025-06-28
2449,4039,20,2025-06-24,5557.87,660.11,1263.43,In Warranty,2025-07-02,Service Center 2,2025-07-01
2450,4052,10,2025-06-25,3677.13,1064.34,536.36,In Warranty,2025-07-12,Service Center 5,2025-07-03
2451,4030,2,2025-06-26,663.07,3763.6,1848.12,In Warranty,2025-07-03,Service Center 3,2025-07-01
2452,4032,7,2025-06-26,908.19,1155.75,155.91,Out of Warranty,2025-07-03,Service Center 1,2025-06-29
2453,4049,12,2025-06-26,4295.6,2078.58,1196.83,In Warranty,2025-07-05,Service Center 3,2025-07-02
2454,4050,13,2025-06-26,430.78,1787.52,495.24,In Warranty,2025-06-29,Service Center 2,2025-06-26
2455,4043,7,2025-06-27,870.55,974.04,127.97,In Warranty,2025-07-03,Service Center 3,2025-06-28
2456,4061,11,2025-06-27,2348.35,1658.03,125.3,In Warranty,2025-06-29,Service Center 1,2025-06-28
2457,4047,16,2025-06-28,2020.7,1338.3,316.61,In Warranty,2025-07-02,Service Center 8,2025-06-29
2458,4066,13,2025-06-29,442.1,2256.98,373.38,In Warranty,2025-07-01,Service Center 3,2025-06-29
2459,4060,11,2025-06-29,2312.98,2151.16,127.11,Out of Warranty,2025-07-07,Service Center 6,2025-07-02
2460,4054,1,2025-06-29,1292.67,4205.57,656.48,In Warranty,2025-07-03,Service Center 4,2025-06-29
2461,4055,30,2025-06-29,911.4,1288.24,151.17,In Warranty,2025-07-04,Service Center 4,2025-06-29
2462,4060,12,2025-06-29,4417.85,673.92,1371.87,Out of Warranty,2025-07-07,Service Center 6,2025-07-02
2463,4068,2,2025-06-30,673.99,5155.04,1609.4,Out of Warranty,2025-07-11,Service Center 6,2025-07-07
2464,4072,8,2025-06-30,1715.07,859.35,984.84,Out of Warranty,2025-07-12,Service Center 3,2025-07-08
2465,4035,16,2025-06-30,1928.66,1358.99,243.29,In Warranty,2025-07-07,Service Center 5,2025-07-01
2466,4059,18,2025-07-01,9587.14,1779.14,166.87,In Warranty,2025-07-08,Service Center 8,2025-07-01
2467,4056,14,2025-07-01,718.0,1845.39,534.84,In Warranty,2025-07-06,Service Center 2,2025-07-04
2468,4048,18,2025-07-01,9759.69,1294.75,496.78,In Warranty,2025-07-09,Service Center 7,2025-07-07
2469,4081,28,2025-07-01,361.11,3282.05,74.78,In Warranty,2025-07-04,Service Center 3,2025-07-01
2470,4076,5,2025-07-02,3512.21,1456.81,488.02,Out of Warranty,2025-07-10,Service Center 1,2025-07-08
2471,4064,11,2025-07-02,2188.42,2204.42,173.36,In Warranty,2025-07-07,Service Center 4,2025-07-05
2472,4077,15,2025-07-02,14885.44,1725.97,310.57,Out of Warranty,2025-07-07,Service Center 4,2025-07-05
2473,4070,28,2025-07-03,343.15,3175.89,183.25,In Warranty,2025-07-07,Service Center 2,2025-07-05
2474,4063,12,2025-07-03,4396.25,2563.71,1346.36,In Warranty,2025-07-11,Service Center 5,2025-07-07
2475,4088,16,2025-07-04,1821.45,1280.45,77.25,Out of Warranty,2025-07-08,Service Center 1,2025-07-04
2476,4075,25,2025-07-05,5610.32,6491.58,250.15,In Warranty,2025-07-06,Service Center 2,2025-07-05
2477,4085,6,2025-07-06,2524.88,1264.67,1327.66,Out of Warranty,2025-07-19,Service Center 3,2025-07-15
2478,4095,14,2025-07-06,706.96,2035.89,714.59,In Warranty,2025-07-20,Service Center 4,2025-07-17
2479,4082,8,2025-07-06,1782.07,851.8,1425.22,In Warranty,2025-07-23,Service Center 6,2025-07-18
2480,4071,7,2025-07-06,961.58,1191.16,37.07,Out of Warranty,2025-07-08,Service Center 1,2025-07-06
2481,4082,9,2025-07-06,1645.15,575.73,1745.4,In Warranty,2025-07-23,Service Center 6,2025-07-18
2482,4093,3,2025-07-07,19919.91,2976.67,474.02,In Warranty,2025-07-13,Service Center 4,2025-07-07
2483,4092,23,2025-07-07,2290.33,2118.39,1416.72,Out of Warranty,2025-08-05,Service Center 5,2025-07-27
2484,4103,8,2025-07-07,1734.95,1315.95,884.87,In Warranty,2025-07-22,Service Center 4,2025-07-17
2485,4102,29,2025-07-07,5200.1,2068.17,426.76,Out of Warranty,2025-07-08,Service Center 1,2025-07-07
2486,4097,18,2025-07-08,9815.09,1201.31,581.26,Out of Warranty,2025-07-24,Service Center 5,2025-07-18
2487,4107,13,2025-07-08,466.64,2427.48,1233.13,Out of Warranty,2025-08-04,Service Center 1,2025-07-29
2488,4100,24,2025-07-09,1172.21,1522.11,128.32,Out of Warranty,2025-07-14,Service Center 2,2025-07-11
2489,4099,28,2025-07-09,379.74,2116.07,260.0,In Warranty,2025-07-18,Service Center 2,2025-07-10
2490,4106,8,2025-07-09,1775.59,926.03,906.61,In Warranty,2025-07-18,Service Center 1,2025-07-16
2491,4108,26,2025-07-09,1841.3,4089.32,1698.51,In Warranty,2025-07-19,Service Center 6,2025-07-17
2492,4119,7,2025-07-11,902.06,1338.26,121.29,In Warranty,2025-07-15,Service Center 2,2025-07-13
2493,4117,30,2025-07-11,912.98,1202.33,487.64,In Warranty,2025-07-18,Service Center 6,2025-07-16
2494,4121,11,2025-07-11,2187.74,2029.11,191.83,Out of Warranty,2025-07-15,Service Center 6,2025-07-14
2495,4124,14,2025-07-12,722.56,2350.81,596.25,In Warranty,2025-07-28,Service Center 2,2025-07-17
2496,4073,18,2025-07-12,9255.18,1863.24,651.35,In Warranty,2025-08-09,Service Center 5,2025-08-05
2497,4116,21,2025-07-13,4276.94,2084.26,1650.04,Out of Warranty,2025-08-08,Service Center 3,2025-08-06
2498,4111,11,2025-07-14,2269.3,1693.87,192.59,In Warranty,2025-07-17,Service Center 8,2025-07-16
2499,4110,12,2025-07-14,4272.01,1471.88,1069.91,In Warranty,2025-07-26,Service Center 3,2025-07-18
2500,4137,7,2025-07-15,904.63,1090.71,163.35,Out of Warranty,2025-07-29,Service Center 1,2025-07-16
2501,4138,13,2025-07-15,471.54,2402.27,1600.65,Out of Warranty,2025-07-26,Service Center 4,2025-07-22
2502,4134,12,2025-07-15,4539.28,1638.3,271.59,In Warranty,2025-07-18,Service Center 6,2025-07-15
2503,4137,8,2025-07-15,1831.81,310.83,966.54,Out of Warranty,2025-07-29,Service Center 1,2025-07-16
2504,4135,23,2025-07-17,2197.16,1230.67,1283.26,In Warranty,2025-07-25,Service Center 1,2025-07-22
2505,4112,22,2025-07-17,2533.96,1810.56,476.27,Out of Warranty,2025-07-19,Service Center 4,2025-07-17
2506,4142,7,2025-07-18,922.84,1164.08,46.34,In Warranty,2025-07-21,Service Center 3,2025-07-18
2507,4144,1,2025-07-18,1213.4,4395.15,2786.12,Out of Warranty,2025-07-25,Service Center 4,2025-07-23
2508,4126,10,2025-07-18,3368.56,1054.91,499.48,In Warranty,2025-07-22,Service Center 8,2025-07-20
2509,4143,18,2025-07-18,9305.15,1713.54,554.92,Out of Warranty,2025-07-27,Service Center 1,2025-07-24
2510,4149,27,2025-07-18,8997.38,3294.79,566.38,In Warranty,2025-07-21,Service Center 4,2025-07-18
2511,4136,1,2025-07-18,1151.71,3027.05,2545.24,In Warranty,2025-08-09,Service Center 2,2025-08-04
2512,4146,12,2025-07-18,4134.87,2643.51,379.03,Out of Warranty,2025-07-23,Service Center 2,2025-07-18
2513,4140,18,2025-07-18,9349.45,1293.27,570.74,In Warranty,2025-08-13,Service Center 1,2025-08-10
2514,4142,8,2025-07-18,1927.64,525.88,377.95,In Warranty,2025-07-21,Service Center 3,2025-07-18
2515,4131,11,2025-07-19,2223.2,2222.41,141.63,In Warranty,2025-07-24,Service Center 4,2025-07-20
2516,4139,27,2025-07-19,8477.09,2749.54,1688.5,In Warranty,2025-07-27,Service Center 2,2025-07-26
2517,4145,15,2025-07-19,13902.09,1804.98,243.48,In Warranty,2025-07-26,Service Center 3,2025-07-22
2518,4141,22,2025-07-19,2673.17,2092.45,1369.61,Out of Warranty,2025-07-26,Service Center 4,2025-07-24
2519,4153,2,2025-07-19,703.91,4047.83,1762.87,In Warranty,2025-08-11,Service Center 3,2025-08-07
2520,4129,27,2025-07-19,8952.2,3003.94,1775.15,In Warranty,2025-07-24,Service Center 1,2025-07-23
2521,4153,4,2025-07-19,2711.1,1995.26,277.96,In Warranty,2025-08-11,Service Center 3,2025-08-07
2522,4148,11,2025-07-20,2313.01,1747.97,124.1,In Warranty,2025-07-24,Service Center 1,2025-07-22
2523,4165,7,2025-07-21,901.98,774.46,145.59,In Warranty,2025-07-28,Service Center 2,2025-07-23
2524,4151,6,2025-07-21,2388.52,1793.46,1260.86,In Warranty,2025-08-03,Service Center 8,2025-07-31
2525,4167,14,2025-07-22,667.08,1861.33,513.73,In Warranty,2025-08-01,Service Center 4,2025-07-28
2526,4133,4,2025-07-23,3070.32,3509.87,238.4,In Warranty,2025-07-29,Service Center 5,2025-07-25
2527,4159,13,2025-07-23,479.11,1616.53,1876.3,Out of Warranty,,Service Center 1,2025-08-07
2528,4173,18,2025-07-23,9454.11,1027.37,212.47,Out of Warranty,2025-07-28,Service Center 2,2025-07-23
2529,4164,12,2025-07-23,4557.66,2240.12,393.62,Out of Warranty,2025-07-25,Service Center 2,2025-07-23
2530,4158,16,2025-07-23,1843.74,1036.02,68.48,In Warranty,2025-07-27,Service Center 4,2025-07-23
2531,4174,8,2025-07-23,1948.6,786.2,1334.82,Out of Warranty,2025-08-03,Service Center 1,2025-07-31
2532,4159,14,2025-07-23,674.23,659.45,745.78,Out of Warranty,,Service Center 1,2025-08-07
2533,4174,10,2025-07-23,3833.47,388.83,772.82,Out of Warranty,2025-08-03,Service Center 1,2025-07-31
2534,4172,18,2025-07-24,9383.5,1869.92,567.45,In Warranty,2025-08-03,Service Center 6,2025-08-01
2535,4171,13,2025-07-24,482.47,2190.13,1374.49,In Warranty,,Service Center 4,2025-07-31
2536,4171,12,2025-07-24,4312.04,780.16,1089.24,In Warranty,,Service Center 4,2025-07-31
2537,4160,20,2025-07-25,5203.85,1640.21,1306.26,Out of Warranty,2025-07-31,Service Center 2,2025-07-28
2538,4184,12,2025-07-25,4400.48,1706.96,323.71,In Warranty,2025-07-27,Service Center 1,2025-07-25
2539,4169,26,2025-07-25,1724.75,5753.92,2300.89,Out of Warranty,2025-08-10,Service Center 5,2025-07-29
2540,4163,11,2025-07-25,2133.79,2543.36,191.08,In Warranty,2025-07-31,Service Center 5,2025-07-26
2541,4175,9,2025-07-25,1547.78,1161.98,545.58,In Warranty,2025-07-26,Service Center 1,2025-07-25
2542,4178,26,2025-07-26,1764.13,4584.31,2493.7,In Warranty,2025-08-17,Service Center 8,2025-08-14
2543,4180,11,2025-07-26,2345.09,2236.54,184.18,In Warranty,2025-07-30,Service Center 8,2025-07-27
2544,4182,18,2025-07-26,9122.16,1935.22,498.88,In Warranty,2025-08-13,Service Center 5,2025-08-04
2545,4180,14,2025-07-26,672.07,1123.59,669.21,In Warranty,2025-07-30,Service Center 8,2025-07-27
2546,4185,17,2025-07-27,7011.45,1738.79,288.97,In Warranty,2025-08-06,Service Center 2,2025-07-31
2547,4176,21,2025-07-27,4144.3,2324.66,337.07,In Warranty,2025-07-30,Service Center 1,2025-07-27
2548,4162,11,2025-07-28,2340.51,1806.84,128.08,In Warranty,2025-08-02,Service Center 2,2025-07-30
2549,4191,4,2025-07-28,2944.1,4028.0,87.35,In Warranty,2025-07-31,Service Center 8,2025-07-28
2550,4195,13,2025-07-28,475.31,1822.41,1813.19,Out of Warranty,2025-08-13,Service Center 3,2025-08-06
2551,4205,16,2025-07-29,1857.74,1608.77,79.47,In Warranty,2025-08-01,Service Center 8,2025-07-29
2552,4189,9,2025-07-29,1626.56,1298.15,1266.22,Out of Warranty,2025-08-21,Service Center 2,2025-08-18
2553,4198,6,2025-07-29,2500.74,1328.82,1287.92,Out of Warranty,2025-08-07,Service Center 6,2025-08-01
2554,4179,29,2025-07-29,4775.23,2502.22,1251.88,In Warranty,2025-08-08,Service Center 3,2025-08-04
2555,4201,9,2025-07-29,1568.36,887.08,1513.55,In Warranty,2025-08-07,Service Center 1,2025-08-05
2556,4193,24,2025-07-30,1062.95,1595.64,132.23,Out of Warranty,2025-08-06,Service Center 1,2025-07-31
2557,4214,14,2025-07-30,739.58,1576.75,774.54,Out of Warranty,2025-08-01,Service Center 3,2025-07-30
2558,4213,29,2025-07-30,4618.2,2038.13,1246.58,In Warranty,2025-08-03,Service Center 2,2025-08-02
2559,4197,9,2025-07-31,1475.59,1311.09,443.78,In Warranty,2025-08-02,Service Center 1,2025-07-31
2560,4207,30,2025-08-01,819.65,1023.32,207.76,In Warranty,2025-08-11,Service Center 5,2025-08-01
2561,4216,9,2025-08-02,1442.54,1234.85,1763.42,In Warranty,,Service Center 6,2025-08-21
2562,4215,11,2025-08-02,2218.91,2473.1,42.29,Out of Warranty,2025-08-05,Service Center 2,2025-08-02
2563,4218,22,2025-08-02,2512.66,1410.04,1048.39,In Warranty,,Service Center 2,2025-08-14
2564,4216,10,2025-08-02,3360.39,347.08,526.37,In Warranty,,Service Center 6,2025-08-21
2565,4223,21,2025-08-03,3955.49,2026.68,1219.41,In Warranty,2025-08-13,Service Center 2,2025-08-08
2566,4226,5,2025-08-03,3447.16,2399.31,494.08,In Warranty,2025-08-13,Service Center 2,2025-08-10
2567,4202,22,2025-08-04,2801.46,1812.6,1112.19,Out of Warranty,2025-08-12,Service Center 5,2025-08-06
2568,4225,11,2025-08-04,2415.55,1771.73,53.73,Out of Warranty,2025-08-10,Service Center 1,2025-08-04
2569,4225,13,2025-08-04,433.39,881.87,453.75,Out of Warranty,2025-08-10,Service Center 1,2025-08-04
2570,4234,22,2025-08-05,2636.37,1495.25,317.38,In Warranty,2025-08-08,Service Center 3,2025-08-05
2571,4233,17,2025-08-05,7166.72,1774.35,331.69,In Warranty,2025-08-17,Service Center 2,2025-08-16
2572,4224,18,2025-08-05,9708.29,1272.55,136.81,Out of Warranty,2025-08-07,Service Center 1,2025-08-05
2573,4229,11,2025-08-05,2361.21,2528.26,163.99,Out of Warranty,2025-08-13,Service Center 4,2025-08-07
2574,4230,11,2025-08-06,2358.58,2548.4,125.37,In Warranty,2025-08-16,Service Center 6,2025-08-09
2575,4239,18,2025-08-06,9945.96,1246.33,604.98,In Warranty,2025-08-12,Service Center 1,2025-08-07
2576,4217,11,2025-08-06,2403.63,2563.9,189.73,Out of Warranty,2025-08-10,Service Center 8,2025-08-08
2577,4244,26,2025-08-06,1705.12,5406.01,1944.81,Out of Warranty,2025-08-24,Service Center 4,2025-08-19
2578,4220,27,2025-08-07,8342.19,2005.79,482.07,Out of Warranty,2025-08-10,Service Center 1,2025-08-07
2579,4227,3,2025-08-07,20133.39,3318.94,2136.08,In Warranty,2025-08-20,Service Center 1,2025-08-16
2580,4203,14,2025-08-07,752.66,2858.66,193.53,In Warranty,2025-08-12,Service Center 5,2025-08-07
2581,4246,9,2025-08-08,1542.25,804.86,1176.07,Out of Warranty,2025-08-28,Service Center 6,2025-08-22
2582,4245,12,2025-08-08,4582.84,2413.71,1351.46,In Warranty,2025-08-18,Service Center 4,2025-08-15
2583,4237,11,2025-08-09,2303.77,1577.54,58.4,In Warranty,2025-08-11,Service Center 5,2025-08-09
2584,4254,7,2025-08-10,976.88,1292.35,143.61,Out of Warranty,2025-08-12,Service Center 6,2025-08-11
2585,4260,7,2025-08-11,875.77,1049.58,53.88,Out of Warranty,2025-08-14,Service Center 3,2025-08-11
2586,4255,23,2025-08-12,2004.74,1550.13,399.84,Out of Warranty,2025-08-14,Service Center 7,2025-08-12
2587,4253,9,2025-08-12,1543.92,806.05,1689.96,In Warranty,2025-09-06,Service Center 1,2025-09-03
2588,4240,10,2025-08-12,3498.51,1190.66,172.0,In Warranty,2025-08-14,Service Center 1,2025-08-12
2589,4177,8,2025-08-13,1769.76,899.83,1055.22,Out of Warranty,2025-09-02,Service Center 5,2025-08-26
2590,4250,23,2025-08-13,2080.31,1267.03,907.02,Out of Warranty,2025-08-25,Service Center 5,2025-08-20
2591,4243,14,2025-08-13,725.92,2740.25,532.97,In Warranty,2025-08-22,Service Center 5,2025-08-15
2592,4243,13,2025-08-13,492.44,1159.03,1322.2,In Warranty,2025-08-22,Service Center 5,2025-08-15
2593,4250,22,2025-08-13,2612.68,511.19,1102.86,Out of Warranty,2025-08-25,Service Center 5,2025-08-20
2594,4251,7,2025-08-14,911.24,1307.34,173.32,Out of Warranty,2025-08-21,Service Center 5,2025-08-16
2595,4259,1,2025-08-14,1289.84,4056.88,573.47,In Warranty,2025-08-15,Service Center 1,2025-08-14
2596,4251,8,2025-08-14,1809.14,539.11,884.08,Out of Warranty,2025-08-21,Service Center 5,2025-08-16
2597,4279,13,2025-08-15,449.16,1737.86,1324.44,Out of Warranty,2025-08-27,Service Center 8,2025-08-21
2598,4278,27,2025-08-15,8619.88,2376.1,1882.61,Out of Warranty,2025-08-26,Service Center 1,2025-08-24
2599,4269,4,2025-08-15,2968.87,4592.73,59.76,In Warranty,2025-08-17,Service Center 4,2025-08-15
2600,4271,4,2025-08-15,2666.93,3109.58,207.67,Out of Warranty,2025-08-18,Service Center 1,2025-08-16
2601,4265,22,2025-08-15,2503.4,1410.84,393.32,In Warranty,2025-08-16,Service Center 7,2025-08-15
2602,4261,7,2025-08-15,983.19,960.94,128.64,In Warranty,2025-08-17,Service Center 6,2025-08-16
2603,4256,21,2025-08-16,3718.95,1594.33,1475.25,In Warranty,2025-09-01,Service Center 5,2025-08-27
2604,4270,27,2025-08-16,9265.67,1826.15,2093.51,In Warranty,2025-09-05,Service Center 1,2025-09-03
2605,4291,14,2025-08-17,736.93,1974.56,548.86,Out of Warranty,2025-08-26,Service Center 1,2025-08-20
2606,4288,7,2025-08-17,925.1,1360.29,158.06,In Warranty,2025-08-22,Service Center 1,2025-08-18
2607,4277,11,2025-08-17,2107.05,2100.0,167.98,Out of Warranty,2025-08-22,Service Center 3,2025-08-18
2608,4267,9,2025-08-17,1594.12,1000.29,1336.69,In Warranty,2025-08-30,Service Center 1,2025-08-28
2609,4291,12,2025-08-17,4030.91,805.09,1012.61,Out of Warranty,2025-08-26,Service Center 1,2025-08-20
2610,4273,8,2025-08-18,1833.74,1221.61,1263.68,Out of Warranty,2025-09-02,Service Center 1,2025-08-29
2611,4298,23,2025-08-19,2102.47,1757.59,1342.14,In Warranty,2025-09-01,Service Center 6,2025-08-29
2612,4282,27,2025-08-19,8700.47,3345.1,2163.04,Out of Warranty,2025-09-08,Service Center 5,2025-08-31
2613,4294,25,2025-08-20,5272.1,4529.47,723.82,In Warranty,2025-08-29,Service Center 7,2025-08-25
2614,4290,3,2025-08-20,19319.76,4808.7,2330.41,In Warranty,2025-08-29,Service Center 3,2025-08-27
2615,4281,22,2025-08-20,2649.68,1252.96,1539.76,In Warranty,2025-09-09,Service Center 1,2025-09-05
2616,4302,26,2025-08-20,1768.87,4890.12,2381.52,In Warranty,2025-08-30,Service Center 3,2025-08-26
2617,4274,1,2025-08-21,1306.83,3229.92,861.92,In Warranty,2025-08-24,Service Center 1,2025-08-21
2618,4287,4,2025-08-21,2887.49,4825.42,260.85,In Warranty,2025-08-24,Service Center 4,2025-08-23
2619,4297,10,2025-08-22,3478.85,1185.26,715.84,In Warranty,2025-08-30,Service Center 5,2025-08-27
2620,4305,2,2025-08-23,696.53,3802.83,1712.48,In Warranty,2025-09-01,Service Center 5,2025-08-28
2621,4293,25,2025-08-23,5560.23,6489.77,1129.81,In Warranty,2025-09-09,Service Center 5,2025-09-08
2622,4315,6,2025-08-23,2295.77,2198.34,1193.42,In Warranty,2025-09-15,Service Center 2,2025-09-08
2623,4301,12,2025-08-23,4553.08,1674.26,1063.18,In Warranty,2025-09-05,Service Center 1,2025-09-02
2624,4283,30,2025-08-23,860.55,1088.23,199.97,Out of Warranty,2025-09-01,Service Center 5,2025-08-23
2625,4266,11,2025-08-23,2386.48,1704.49,171.56,In Warranty,2025-08-30,Service Center 4,2025-08-25
2626,4315,5,2025-08-23,3486.75,712.08,726.09,In Warranty,2025-09-15,Service Center 2,2025-09-08
2627,4314,7,2025-08-25,927.32,824.93,174.26,In Warranty,2025-08-29,Service Center 5,2025-08-27
2628,4313,13,2025-08-25,433.64,1935.79,575.69,In Warranty,2025-08-29,Service Center 3,2025-08-25
2629,4307,27,2025-08-26,8443.7,2683.18,2349.2,In Warranty,2025-09-05,Service Center 2,2025-09-03
2630,4308,24,2025-08-26,1142.81,2225.58,170.16,Out of Warranty,2025-08-30,Service Center 5,2025-08-26
2631,4317,9,2025-08-26,1457.43,857.57,1736.99,In Warranty,2025-09-05,Service Center 7,2025-09-01
2632,4317,8,2025-08-26,1852.82,430.87,982.4,In Warranty,2025-09-05,Service Center 7,2025-09-01
2633,4331,22,2025-08-27,2721.0,2288.45,1689.59,In Warranty,2025-09-03,Service Center 3,2025-08-30
2634,4326,27,2025-08-28,9032.79,3016.49,1798.8,Out of Warranty,2025-09-28,Service Center 3,2025-09-21
2635,4321,7,2025-08-28,872.01,1177.36,172.97,Out of Warranty,2025-09-03,Service Center 8,2025-08-29
2636,4333,26,2025-08-28,1635.89,7326.93,2405.85,In Warranty,2025-09-05,Service Center 1,2025-09-02
2637,4319,26,2025-08-29,1696.89,4388.32,2303.4,In Warranty,2025-09-08,Service Center 4,2025-09-07
2638,4341,14,2025-08-29,743.62,2422.26,583.79,In Warranty,2025-09-20,Service Center 5,2025-09-01
2639,4340,13,2025-08-29,474.07,1912.33,1709.26,In Warranty,,Service Center 2,2025-09-07
2640,4340,11,2025-08-29,2306.39,1073.8,182.28,In Warranty,,Service Center 2,2025-09-07
